shotID,arenaAdjustedShotDistance,arenaAdjustedXCord,arenaAdjustedXCordABS,arenaAdjustedYCord,arenaAdjustedYCordAbs,averageRestDifference,awayEmptyNet,awayPenalty1Length,awayPenalty1TimeLeft,awaySkatersOnIce,awayTeamCode,awayTeamGoals,defendingTeamAverageTimeOnIce,defendingTeamAverageTimeOnIceOfDefencemen,defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,defendingTeamAverageTimeOnIceOfForwards,defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff,defendingTeamAverageTimeOnIceSinceFaceoff,defendingTeamDefencemenOnIce,defendingTeamForwardsOnIce,defendingTeamMaxTimeOnIce,defendingTeamMaxTimeOnIceOfDefencemen,defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMaxTimeOnIceOfForwards,defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff,defendingTeamMaxTimeOnIceSinceFaceoff,defendingTeamMinTimeOnIce,defendingTeamMinTimeOnIceOfDefencemen,defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMinTimeOnIceOfForwards,defendingTeamMinTimeOnIceOfForwardsSinceFaceoff,defendingTeamMinTimeOnIceSinceFaceoff,distanceFromLastEvent,event,game_id,Goal,goalieIdForShot,goalieNameForShot,homeEmptyNet,homePenalty1Length,homePenalty1TimeLeft,homeSkatersOnIce,homeTeamCode,homeTeamGoals,homeTeamWon,id,isHomeTeam,isPlayoffGame,lastEventCategory,lastEventShotAngle,lastEventShotDistance,lastEventTeam,lastEventxCord,lastEventxCord_adjusted,lastEventyCord,lastEventyCord_adjusted,location,offWing,Period,playerNumThatDidEvent,playerNumThatDidLastEvent,playerPositionThatDidEvent,season,shooterLeftRight,Shooter Name,Shooter Position,shooterPlayerId,shooterTimeOnIce,shooterTimeOnIceSinceFaceoff,shootingTeamAverageTimeOnIce,shootingTeamAverageTimeOnIceOfDefencemen,shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,shootingTeamAverageTimeOnIceOfForwards,shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff,shootingTeamAverageTimeOnIceSinceFaceoff,shootingTeamDefencemenOnIce,shootingTeamForwardsOnIce,shootingTeamMaxTimeOnIce,shootingTeamMaxTimeOnIceOfDefencemen,shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMaxTimeOnIceOfForwards,shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff,shootingTeamMaxTimeOnIceSinceFaceoff,shootingTeamMinTimeOnIce,shootingTeamMinTimeOnIceOfDefencemen,shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMinTimeOnIceOfForwards,shootingTeamMinTimeOnIceOfForwardsSinceFaceoff,shootingTeamMinTimeOnIceSinceFaceoff,Shot Angle,shotAngleAdjusted,shotAnglePlusRebound,shotAnglePlusReboundSpeed,shotAngleReboundRoyalRoad,Shot Distance,shotGeneratedRebound,shotGoalieFroze,shotOnEmptyNet,shotPlayContinuedInZone,shotPlayContinuedOutsideZone,shotPlayStopped,shotRebound,shotRush,shotType,shotWasOnGoal,speedFromLastEvent,Team,Team Code,Time,timeDifferenceSinceChange,timeSinceFaceoff,timeSinceLastEvent,timeUntilNextEvent,xCord,xCordAdjusted,xFroze,Probability of Goal,xPlayContinuedInZone,xPlayContinuedOutsideZone,xPlayStopped,xRebound,xShotWasOnGoal,yCord,yCordAdjusted
10210,58,31,31,0,0,0,0,120,79,5,CAR,4,34.5,33,13,36,13,13,2,2,53,53,13,47,13,13,13,13,13,25,13,13,43.9089968,SHOT,20121,0,8481529,Trent Miner,0,120,79,4,COL,4,0,350,0,0,FAC,0,0,HOME,69,69,22,22,HOMEZONE,0,3,64,0,D,2025,R,Joel Nystrom,Defenseman,8482911,13,13,13,13,13,13,13,13,1,4,13,13,13,13,13,13,13,13,13,13,13,13,0,0,0,0,0,58,0,0,0,1,0,0,0,0,SLAP,1,3.377615138,AWAY,CAR,3506,0,13,13,7,31,31,0.0915623,0.39998,0.297764,0.14288,0.0178249,0.0499884,0.784608,0,0
58748,38,53,53,12,12,-42.2,0,0,0,5,ANA,1,54.6,68,68,45.66666667,45.66666667,54.6,2,3,68,68,68,68,68,68,2,68,68,2,2,2,57.38466694,SHOT,20688,0,8478024,Ville Husso,0,0,0,5,CAR,0,1,151,1,0,GIVE,0,0,AWAY,31,31,-41,-41,AWAYZONE,1,2,22,0,C,2025,R,Logan Stankoven,Forward,8482702,17,17,12.4,7.5,7.5,15.66666667,15.66666667,12.4,2,3,19,14,14,19,19,19,1,1,1,11,11,1,18.43494882,18.43494882,0,0,0,37.94733192,0,0,0,1,0,0,0,0,SNAP,1,3.375568644,HOME,CAR,1571,-1,85,17,11,53,53,0.174498,0.0481647,0.449147,0.269587,0.0191889,0.0394146,0.701065,12,12
31158,5.385164807,-87,87,5,5,0,0,120,66,4,NYR,4,80.25,88.5,54,72,54,54,2,2,123,123,54,90,54,54,54,54,54,54,54,54,20.24845673,SHOT,20368,0,8478048,Igor Shesterkin,1,0,0,6,CAR,2,0,357,1,0,MISS,-59.42077313,25.55386468,HOME,-76,76,22,-22,AWAYZONE,0,3,53,20,R,2025,R,Jackson Blake,Forward,8482809,71,54,56.83333333,54,54,57.4,54,54,1,5,71,54,54,71,54,54,54,54,54,54,54,54,-68.19859051,68.19859051,8.777817386,1.462969564,0,5.385164807,1,0,0,0,0,0,0,0,SNAP,1,3.374742789,HOME,CAR,3587,0,54,6,1,-87,87,0.119452,0.175758,0.457361,0.0939231,0.030913,0.122593,0.8929,5,-5
55579,33,-57,57,7,7,-4.8,0,0,0,5,COL,0,62.2,64.5,46,60.66666667,36,40,2,3,85,83,46,85,46,46,16,46,46,16,16,16,40.49691346,MISS,20653,0,8475809,Scott Wedgewood,0,0,0,5,CAR,0,0,44,1,0,HIT,0,0,HOME,-95,95,-7,7,AWAYZONE,1,1,27,0,L,2025,L,Nikolaj Ehlers,Forward,8477940,46,46,35.4,19,19,46.33333333,46,35.2,2,3,47,19,19,47,46,46,19,19,19,46,46,19,-12.33908728,12.33908728,0,0,0,32.75667871,0,0,0,0,1,0,0,0,SNAP,0,3.374742789,HOME,CAR,426,3,46,12,39,-57,57,0.13477,0.0631673,0.450824,0.290231,0.0210387,0.0399694,0.666608,7,-7
41283,53,-43,43,-26,26,0,0,0,0,5,CAR,0,43.4,45.5,31,42,31,31,2,3,60,60,31,49,31,31,31,31,31,31,31,31,60.63827174,SHOT,20485,0,8480313,Logan Thompson,0,0,0,5,WSH,1,0,120,0,0,GIVE,0,0,AWAY,-29,29,33,-33,HOMEZONE,0,2,48,0,L,2025,L,Jordan Martinook,Forward,8476921,31,31,38,48.5,31,31,31,31,2,3,49,49,31,31,31,31,31,48,31,31,31,31,29.475889,29.475889,0,0,0,52.83937925,0,1,0,0,0,0,0,0,SNAP,1,3.368792875,AWAY,CAR,1531,0,31,18,2,-43,43,0.203409,0.0143404,0.415604,0.310961,0.0206006,0.0350852,0.689792,-26,26
36616,53,-36,36,5,5,-21.4,0,0,0,5,TOR,4,46.8,78,66,26,26,42,2,3,78,78,66,35,35,66,10,78,66,10,10,10,57.24508713,MISS,20431,0,8483710,Dennis Hildeby,0,0,0,5,CAR,1,0,266,1,0,HIT,0,0,AWAY,-90,90,24,-24,AWAYZONE,1,3,20,0,C,2025,L,Sebastian Aho,Forward,8478427,5,5,20.6,36.5,36.5,10,10,20.6,2,3,39,39,39,17,17,39,5,34,34,5,5,5,-5.38931176,5.38931176,0,0,0,53.23532662,0,0,0,1,0,0,0,0,SLAP,0,3.367358066,HOME,CAR,2903,-5,66,17,4,-36,36,0.161441,0.0288545,0.446595,0.29252,0.0178554,0.052734,0.608712,5,-5
8116,25,-70,70,17,17,25.8,0,0,0,5,CAR,0,9.8,13.5,13.5,7.333333333,7.333333333,9.8,2,3,14,14,14,8,8,14,7,13,13,7,7,7,144.3675864,GOAL,20097,1,8481033,Akira Schmid,0,0,0,5,VGK,2,1,131,0,0,FAC,0,0,AWAY,69,-69,-22,22,HOMEZONE,1,2,20,0,C,2025,L,Sebastian Aho,Forward,8478427,43,43,39.8,35,24.5,43,43,35.6,2,3,64,64,43,43,43,43,6,6,6,43,43,6,-41.82016988,41.82016988,0,0,0,25.49509757,0,0,0,0,0,0,0,0,WRIST,1,3.35738573,AWAY,CAR,1458,-1,43,43,0,-70,70,0.143542,0.0534666,0.349273,0.381888,0.0243707,0.0474594,0.761171,17,-17
34258,33,-73,73,-29,29,13.75,0,120,36,4,CGY,0,20,31.5,31.5,8.5,8.5,20,2,2,54,54,54,9,9,54,8,9,9,8,8,8,120.8304597,MISS,20404,0,8482445,Devin Cooley,0,120,36,4,CAR,0,1,233,1,0,SHOT,0,0,AWAY,45,-45,-3,3,AWAYZONE,0,3,37,52,R,2025,L,Andrei Svechnikov,Forward,8480830,39,39,33.75,27.5,27.5,40,40,33.75,2,2,41,28,28,41,41,41,27,27,27,39,39,27,61.11341823,61.11341823,0,0,0,33.12099032,0,0,0,0,1,0,0,0,SNAP,0,3.356401659,HOME,CAR,2724,19,84,36,54,-73,73,0.171249,0.0272684,0.322796,0.434943,0.0174292,0.0263146,0.800463,-29,29
64017,9.433981132,-81,81,-5,5,7.2,0,0,0,5,FLA,1,51.4,51.5,51.5,51.33333333,51.33333333,51.4,2,3,52,52,52,52,52,52,50,51,51,50,50,50,13.41640787,GOAL,20750,1,8475683,Sergei Bobrovsky,0,0,0,5,CAR,7,1,327,1,0,TAKE,0,0,HOME,-69,69,1,-1,AWAYZONE,0,3,71,0,L,2025,L,Taylor Hall,Forward,8475791,52,52,58.6,63.5,63.5,55.33333333,55.33333333,58.6,2,3,64,64,64,64,64,64,50,63,63,50,50,50,32.00538321,32.00538321,0,0,0,9.433981132,0,0,0,0,0,0,0,0,SNAP,1,3.354101966,HOME,CAR,3503,0,90,4,0,-81,81,0.112588,0.161547,0.362145,0.263744,0.0238884,0.0760873,0.874708,-5,5
56239,14.2126704,-98,98,-11,11,-2.2,0,0,0,5,CAR,1,38.6,39.5,39.5,38,38,38.6,2,3,41,41,41,41,41,41,33,38,38,33,33,33,147.4720312,SHOT,20660,0,8474596,Jake Allen,0,0,0,5,NJD,0,0,36,0,0,HIT,0,0,AWAY,40,-40,41,-41,HOMEZONE,0,1,27,0,L,2025,L,Nikolaj Ehlers,Forward,8477940,37,37,36.4,33,33,38.66666667,38.66666667,36.4,2,3,40,40,40,40,40,40,26,26,26,37,37,26,50.71059314,50.71059314,0,0,0,14.2126704,0,0,0,0,1,0,0,0,BACK,1,3.351637074,AWAY,CAR,395,-7,108,44,39,-98,98,0.143,0.01,0.405,0.324,0.05,0.068,0.3,-11,11
4671,46.04345773,-63,63,-38,38,0,0,0,0,5,CAR,3,18,18,18,18,18,18,2,3,18,18,18,18,18,18,18,18,18,18,18,18,60.29925373,SHOT,20055,0,8477968,Alex Nedeljkovic,0,0,0,5,SJS,1,0,237,0,0,FAC,0,0,HOME,-69,69,22,-22,HOMEZONE,0,3,27,0,L,2025,L,Nikolaj Ehlers,Forward,8477940,18,18,18,18,18,18,18,18,2,3,18,18,18,18,18,18,18,18,18,18,18,18,55.61965528,55.61965528,0,0,0,46.04345773,0,0,0,0,1,0,0,0,WRIST,1,3.34995854,AWAY,CAR,2449,0,18,18,9,-63,63,0.210695,0.00756988,0.441672,0.294502,0.0175461,0.028016,0.737677,-38,38
18635,21,-74,74,14,14,-3.1,0,120,50,4,MIN,1,24.5,24.5,24.5,24.5,24.5,24.5,2,2,25,25,25,25,25,25,24,24,24,24,24,24,40.19950248,MISS,20222,0,8479406,Filip Gustavsson,0,0,0,5,CAR,0,1,55,1,0,MISS,67.06789956,28.23118843,HOME,-78,78,-26,26,AWAYZONE,0,1,24,27,C,2025,R,Seth Jarvis,Forward,8482093,23,23,21.4,15,15,23,23,21.4,1,4,24,15,15,24,24,24,15,15,15,22,22,15,-43.02506599,43.02506599,110.0929656,9.174413796,1,20.51828453,0,0,0,1,0,0,0,0,SNAP,0,3.34995854,HOME,CAR,622,-9,70,12,6,-74,74,0.117381,0.107584,0.479939,0.225581,0.02462,0.0448951,0.76921,14,-14
40074,29,-60,60,-5,5,0,0,0,0,5,CBJ,1,18,18,18,18,18,18,2,3,18,18,18,18,18,18,18,18,18,18,18,18,60.20797289,SHOT,20471,0,8482982,Jet Greaves,0,0,0,5,CAR,2,1,267,1,0,FAC,0,0,AWAY,0,0,0,0,AWAYZONE,0,3,48,0,L,2025,L,Jordan Martinook,Forward,8476921,18,18,18,18,18,18,18,18,2,3,18,18,18,18,18,18,18,18,18,18,18,18,9.782407032,9.782407032,0,0,0,29.42787794,0,0,0,1,0,0,0,0,SNAP,1,3.344887383,HOME,CAR,2891,0,18,18,8,-60,60,0.149315,0.0785052,0.413837,0.296213,0.0217816,0.0403482,0.720332,-5,5
77087,31,-65,65,20,20,-1.6,0,0,0,5,CAR,1,18.6,9.5,9.5,24.66666667,24.66666667,18.6,2,3,53,11,11,53,53,53,8,8,8,10,10,8,60.08327554,SHOT,20906,0,8471734,Jonathan Quick,0,0,0,5,NYR,0,0,174,0,0,HIT,0,0,HOME,-46,46,-37,37,HOMEZONE,0,2,22,0,C,2025,R,Logan Stankoven,Forward,8482702,8,8,17,8,8,23,23,17,2,3,53,8,8,53,53,53,8,8,8,8,8,8,-39.80557109,39.80557109,0,0,0,31.2409987,0,0,0,1,0,0,0,0,SLAP,1,3.337959752,AWAY,CAR,1937,0,53,18,3,-65,65,0.175799,0.0502829,0.38868,0.327423,0.0239184,0.0338965,0.730119,20,-20
7196,89.02246907,0,0,2,2,2.4,0,0,0,5,CAR,3,27.8,59.5,29,6.666666667,6.666666667,15.6,2,3,60,60,29,7,7,29,6,59,29,6,6,6,86.76981042,SHOT,20086,0,8476341,Anton Forsberg,0,0,0,5,LAK,1,0,218,0,0,MISS,72.47443163,39.84971769,AWAY,-77,-77,-38,-38,Neu. Zone,0,2,37,6,R,2025,L,Andrei Svechnikov,Forward,8480830,53,29,28.4,19.5,15.5,34.33333333,19.66666667,18,2,3,53,37,29,53,29,29,1,2,2,1,1,1,1.287328942,1.287328942,71.18710268,2.737965488,0,89.02246907,0,1,0,0,0,0,0,0,WRIST,1,3.337300401,AWAY,CAR,1795,-5,29,26,1,0,0,0.169652,0.00889911,0.238393,0.548018,0.0246038,0.0104335,0.879991,2,2
5837,36,-59,59,20,20,-0.2,0,0,0,5,CAR,1,13,12.5,12.5,13.33333333,13.33333333,13,2,3,15,13,13,15,15,15,11,12,12,11,11,11,120.0666482,SHOT,20070,0,8480843,Lukas Dostal,0,0,0,5,ANA,0,0,102,0,0,BLOCK,0,0,HOME,61,-61,16,-16,HOMEZONE,0,1,22,0,C,2025,R,Logan Stankoven,Forward,8482702,11,11,12.8,12.5,12.5,13,13,12.8,2,3,17,17,17,14,14,17,8,8,8,11,11,8,-33.69006753,33.69006753,33.69006753,0.935835209,0,36.05551275,0,0,0,1,0,0,0,0,SNAP,1,3.335184671,AWAY,CAR,1045,-3,59,36,14,-59,59,0.206633,0.034813,0.394282,0.304057,0.0256309,0.0345838,0.77952,20,-20
15304,34,-69,69,28,28,5.75,0,0,0,5,CAR,0,18.25,9.5,9.5,27,21,15.25,2,2,28,10,10,28,21,21,9,9,9,26,21,9,70.00714249,SHOT,20181,0,8480280,Jeremy Swayman,0,120,76,4,BOS,0,1,85,0,0,FAC,0,0,AWAY,-20,20,-22,22,HOMEZONE,0,1,24,0,C,2025,R,Seth Jarvis,Forward,8482093,48,21,47,50,21,46.25,21,21,1,4,50,50,21,49,21,21,44,50,21,44,21,21,-54.46232221,54.46232221,0,0,0,34.40930107,0,0,0,0,1,0,0,0,WRIST,1,3.333673452,AWAY,CAR,855,12,21,21,45,-69,69,0.184743,0.00546681,0.483154,0.257445,0.0232379,0.0459529,0.75572,28,-28
37965,45,49,49,21,21,0,0,0,0,5,NSH,0,16,16,16,16,16,16,2,3,16,16,16,16,16,16,16,16,16,16,16,16,53.31041174,SHOT,20447,0,8477424,Juuse Saros,0,0,0,5,CAR,3,1,119,1,0,FAC,0,0,AWAY,0,0,0,0,AWAYZONE,1,2,24,0,C,2025,R,Seth Jarvis,Forward,8482093,16,16,16,16,16,16,16,16,2,3,16,16,16,16,16,16,16,16,16,16,16,16,27.69947281,27.69947281,0,0,0,45.17742799,0,1,0,0,0,0,0,0,SNAP,1,3.331900734,HOME,CAR,1216,0,16,16,2,49,49,0.212878,0.0218834,0.415681,0.29212,0.0229515,0.0344865,0.729405,21,21
20040,40,-60,60,27,27,-8,0,0,0,5,BUF,1,28.6,42.5,42.5,19.33333333,19.33333333,28.6,2,3,43,43,43,23,23,43,17,42,42,17,17,17,66.24198065,MISS,20238,0,8479312,Alex Lyon,0,0,0,5,CAR,1,1,100,1,0,GIVE,0,0,AWAY,-28,28,-31,31,AWAYZONE,1,1,37,0,R,2025,L,Andrei Svechnikov,Forward,8480830,18,18,20.6,22,22,19.66666667,19.66666667,20.6,2,3,27,27,27,23,23,27,17,17,17,18,18,17,-42.95459151,42.95459151,0,0,0,39.62322551,0,0,0,1,0,0,0,0,SNAP,0,3.312099032,HOME,CAR,1023,0,118,20,5,-60,60,0.22993,0.0267305,0.397355,0.291564,0.0227142,0.0317067,0.785945,27,-27
32852,52,50,50,-35,35,0,0,0,0,5,WPG,1,36,42,32,32,32,32,2,3,52,52,32,32,32,32,32,32,32,32,32,32,43.01162634,SHOT,20387,0,8483114,Thomas Milic,0,0,0,5,CAR,1,1,178,1,0,BLOCK,0,0,HOME,75,75,0,0,AWAYZONE,0,2,64,0,D,2025,R,Joel Nystrom,Defenseman,8482911,32,32,32,32,32,32,32,32,2,3,32,32,32,32,32,32,32,32,32,32,32,32,-41.90594194,41.90594194,0,0,0,52.40229003,0,0,0,1,0,0,0,0,SLAP,1,3.308586641,HOME,CAR,1873,0,32,13,3,50,50,0.164728,0.0130343,0.454416,0.311957,0.0230168,0.0328477,0.675404,-35,-35
38643,9.486832981,-86,86,-9,9,-2.4,0,0,0,5,SJS,3,30.6,28.5,28.5,32,32,30.6,2,3,48,29,29,48,48,48,19,28,28,19,19,19,16.4924225,SHOT,20455,0,8477968,Alex Nedeljkovic,0,0,0,5,CAR,1,0,225,1,0,SHOT,-81.86989765,7.071067812,HOME,-90,90,7,-7,AWAYZONE,1,3,22,37,C,2025,R,Logan Stankoven,Forward,8482702,27,27,28.2,33,33,25,25,28.2,2,3,44,44,44,27,27,44,22,22,22,23,23,22,71.56505118,71.56505118,153.4349488,30.68698976,1,9.486832981,0,0,0,1,0,0,0,0,WRAP,1,3.2984845,HOME,CAR,2507,3,82,5,3,-86,86,0.122514569,0.021906778,0.431412104,0.331278212,0.02132871,0.071559654,0.797219,-9,9
2513,44,-47,47,-13,13,-4.85,0,120,29,4,PHI,2,40.25,54,54,26.5,26.5,40.25,2,2,55,55,55,30,30,55,23,53,53,23,23,23,39.56008089,MISS,20030,0,8481035,Samuel Ersson,0,0,0,5,CAR,3,1,280,1,0,SHOT,26.56505118,4.472135955,HOME,-85,85,-2,2,AWAYZONE,0,3,4,24,D,2025,L,Shayne Gostisbehere,Defenseman,8476906,38,38,35.4,38,38,34.75,34.75,35.4,1,4,53,38,38,53,53,53,27,38,38,27,27,27,17.19854122,17.19854122,9.366509957,0.780542496,0,43.96589587,0,0,0,1,0,0,0,0,SNAP,0,3.296673407,HOME,CAR,2622,4,91,12,10,-47,47,0.164172,0.0484948,0.494395,0.22003,0.020972,0.0519355,0.674539,-13,13
61169,49,60,60,-39,39,-3.4,0,0,0,5,CAR,0,20.6,20,20,21,21,20.6,2,3,22,21,21,22,22,22,19,19,19,20,20,19,79.0569415,SHOT,20717,0,8476434,John Gibson,0,0,0,5,DET,1,1,55,0,0,HIT,0,0,AWAY,-19,-19,-36,-36,HOMEZONE,0,1,5,0,D,2025,R,Jalen Chatfield,Defenseman,8478970,19,19,17.2,14.5,14.5,19,19,17.2,2,3,21,19,19,21,21,21,10,10,10,17,17,10,-53.36588612,53.36588612,0,0,0,48.60041152,1,0,0,0,0,0,0,0,WRIST,1,3.294039229,AWAY,CAR,610,-9,41,24,1,60,60,0.214453,0.00698544,0.435721,0.29806,0.018063,0.0267181,0.738262,-39,-39
15355,45,-45,45,10,10,-6.6,1,0,0,6,CAR,0,29.6,20,20,36,36,29.6,2,3,54,21,21,54,54,54,19,19,19,19,19,19,46.09772229,GOAL,20181,1,8480280,Jeremy Swayman,0,0,0,5,BOS,2,1,272,0,0,DELPEN,0,0,HOME,0,0,0,0,HOMEZONE,1,3,21,0,D,2025,L,Alexander Nikishin,Defenseman,8482100,28,28,23,33.5,33.5,17.75,17.75,23,2,4,39,39,39,36,36,39,6,28,28,6,6,6,-12.80426607,12.80426607,0,0,0,45.12205669,0,0,0,0,0,0,0,0,SLAP,1,3.292694449,AWAY,CAR,3431,-13,84,14,0,-45,45,0.119187,0.0686967,0.535383,0.19727,0.021613,0.0578498,0.628906,10,-10
4647,41.72529209,60,60,30,30,-28.4,0,0,0,5,CAR,1,47,49,49,45.66666667,45.66666667,47,2,3,62,49,49,62,62,62,27,49,49,27,27,27,26.2488095,SHOT,20055,0,8477968,Alex Nedeljkovic,0,0,0,5,SJS,1,0,166,0,0,MISS,39.80557109,15.62049935,AWAY,77,77,10,10,HOMEZONE,0,2,48,28,L,2025,L,Jordan Martinook,Forward,8476921,4,4,18.6,23,23,15.66666667,15.66666667,18.6,2,3,24,24,24,23,23,24,4,22,22,4,4,4,45.97102193,45.97102193,6.165450839,0.770681355,0,41.72529209,0,1,0,0,0,0,0,0,SLAP,1,3.281101187,AWAY,CAR,1925,-23,137,8,2,60,60,0.19581,0.0205238,0.414449,0.305208,0.0270436,0.0369652,0.730437,30,30
63956,30,-91,91,-30,30,5.8,0,0,0,5,FLA,0,30.4,33,33,28.66666667,28.66666667,30.4,2,3,33,33,33,32,32,33,24,33,33,24,24,24,157.1559735,SHOT,20750,0,8475683,Sergei Bobrovsky,0,0,0,5,CAR,0,1,98,1,0,GIVE,0,0,AWAY,66,-66,-37,37,AWAYZONE,0,1,48,0,L,2025,L,Jordan Martinook,Forward,8476921,32,32,36.2,43,43,31.66666667,31.66666667,36.2,2,3,44,44,44,43,43,44,20,42,42,20,20,20,86.18592517,86.18592517,0,0,0,30.06659276,0,0,0,0,1,0,0,0,WRIST,1,3.274082781,HOME,CAR,1004,-4,129,48,26,-91,91,0.143,0.01,0.405,0.324,0.05,0.068,0.3,-30,30
4678,50.69516742,-42,42,-19,19,0,0,0,0,5,CAR,4,15,15,15,15,15,15,2,3,15,15,15,15,15,15,15,15,15,15,15,15,49.09175083,GOAL,20055,1,8477968,Alex Nedeljkovic,0,0,0,5,SJS,1,0,273,0,0,FAC,0,0,HOME,-69,69,22,-22,HOMEZONE,1,3,53,0,R,2025,R,Jackson Blake,Forward,8482809,15,15,15,15,15,15,15,15,2,3,15,15,15,15,15,15,15,15,15,15,15,15,22.0112832,22.0112832,0,0,0,50.69516742,0,0,0,0,0,0,0,0,SLAP,1,3.272783389,AWAY,CAR,2845,0,15,15,0,-42,42,0.140385,0.014989,0.462871,0.315994,0.0229307,0.0428311,0.630359,-19,19
45205,39,-57,57,-23,23,1.2,0,0,0,5,CAR,0,15.4,19,11,13,9,9.8,2,3,27,27,11,23,11,11,5,11,11,5,5,5,29.41088234,SHOT,20532,0,8477424,Juuse Saros,0,0,0,5,NSH,0,0,65,0,0,BLOCK,0,0,AWAY,-81,81,-6,6,HOMEZONE,1,1,26,0,D,2025,R,Sean Walker,Defenseman,8480336,11,11,11,11,11,11,11,11,2,3,11,11,11,11,11,11,11,11,11,11,11,11,35.7066914,35.7066914,0,0,0,39.40812099,0,0,0,0,1,0,0,0,WRIST,1,3.267875816,AWAY,CAR,638,6,11,9,11,-57,57,0.195686,0.0263337,0.426895,0.288793,0.0223718,0.0399202,0.712479,-23,23
11705,52,38,38,12,12,0,1,0,0,6,CAR,2,95,107.5,10,86.66666667,10,10,2,3,110,110,10,105,10,10,54,105,10,54,10,10,32.57299495,MISS,20138,0,8479979,Jake Oettinger,0,0,0,5,DAL,3,1,388,0,0,FAC,0,0,HOME,69,69,22,22,HOMEZONE,1,3,29,0,L,2025,R,Bradly Nadeau,Forward,8484203,108,10,82.5,126,10,73.8,10,10,1,5,150,126,10,150,10,10,10,126,10,10,10,10,13.24051992,13.24051992,0,0,0,52.39274759,0,0,0,1,0,0,0,0,SNAP,0,3.257299495,AWAY,CAR,3587,0,10,10,13,38,38,0.121846,0.0504177,0.594543,0.156135,0.0187062,0.0583518,0.600509,12,12
80384,64,-29,29,-22,22,0,0,0,0,5,DET,0,46.4,66.5,33,33,33,33,2,3,67,67,33,33,33,33,33,66,33,33,33,33,107.424392,SHOT,20942,0,8475660,Cam Talbot,0,0,0,5,CAR,0,1,25,1,0,FAC,0,0,HOME,69,-69,22,-22,AWAYZONE,0,1,19,0,D,2025,L,K'Andre Miller,Defenseman,8480817,33,33,33,33,33,33,33,33,2,3,33,33,33,33,33,33,33,33,33,33,33,33,20.13630343,20.13630343,0,0,0,63.90618123,0,1,0,0,0,0,0,0,WRIST,1,3.255284607,HOME,CAR,229,0,33,33,2,-29,29,0.195172,0.00989618,0.407954,0.329163,0.0216808,0.036134,0.688883,-22,22
57137,58,-31,31,-3,3,-32.4,0,0,0,5,DAL,0,70.4,76,76,66.66666667,66.66666667,70.4,2,3,78,78,78,76,76,78,61,74,74,61,61,61,55.10898293,MISS,20671,0,8479979,Jake Oettinger,0,0,0,5,CAR,0,1,36,1,0,MISS,74.0546041,14.56021978,HOME,-85,85,-14,14,AWAYZONE,1,1,64,27,D,2025,R,Joel Nystrom,Defenseman,8482911,24,24,38,29.5,29.5,43.66666667,43.66666667,38,2,3,63,35,35,63,63,63,12,24,24,12,12,12,2.960936134,2.960936134,71.09366796,4.181980469,0,58.07753438,0,1,0,0,0,0,0,0,SLAP,0,3.241704878,HOME,CAR,354,-49,165,17,2,-31,31,0.16879,0.0261661,0.451415,0.268718,0.0165546,0.0683565,0.607868,-3,3
41257,62,39,39,37,37,-23.8,0,0,0,5,CAR,0,63.6,47.5,47.5,74.33333333,74.33333333,63.6,2,3,84,49,49,84,84,84,46,46,46,69,69,46,51.85556865,SHOT,20485,0,8480313,Logan Thompson,0,0,0,5,WSH,0,0,30,0,0,BLOCK,0,0,AWAY,79,79,4,4,HOMEZONE,0,1,37,0,R,2025,L,Andrei Svechnikov,Forward,8480830,68,68,39.8,34,34,43.66666667,43.66666667,39.8,2,3,68,60,60,68,68,68,2,8,8,2,2,2,36.50144112,36.50144112,0,0,0,62.20128616,0,0,0,1,0,0,0,0,WRIST,1,3.240973041,AWAY,CAR,232,-44,128,16,4,39,39,0.170414,0.0093911,0.448424,0.317034,0.0203176,0.0344195,0.650224,37,37
32878,23,-67,67,8,8,0,0,0,0,5,WPG,1,17,17,17,17,17,17,2,3,17,17,17,17,17,17,17,17,17,17,17,17,19.41648784,GOAL,20387,1,8483114,Thomas Milic,0,0,0,5,CAR,2,1,286,1,0,MISS,-72.47443163,19.92485885,HOME,-83,83,19,-19,AWAYZONE,0,3,24,37,C,2025,R,Seth Jarvis,Forward,8482093,17,17,17,17,17,17,17,17,2,3,17,17,17,17,17,17,17,17,17,17,17,17,-19.98310652,19.98310652,52.4913251,8.748554184,0,23.40939982,0,0,0,0,0,0,0,0,SNAP,1,3.236081306,HOME,CAR,3159,0,17,6,0,-67,67,0.102296,0.0680151,0.465616,0.289834,0.0224615,0.051777,0.715052,8,-8
